Predictions,HTeam Name,LTeam Name
0.2412705421447754,minnesota,butler
0.3427852690219879,ole-miss,butler
0.7432302832603455,mississippi-state,butler
0.8298069834709167,missouri,butler
0.07836005091667175,umkc,butler
0.2575726807117462,sw missouri st.,butler
0.04475269094109535,monmouth-nj,butler
0.28919336199760437,montana,butler
0.5397408604621887,montana-state,butler
0.1667022705078125,morehead-state,butler
0.08144038915634155,morgan-state,butler
0.033118728548288345,mvsu(miss. valley st,butler
0.08876319229602814,mt. st. mary`s,butler
0.4944577217102051,mtsu,butler
0.23992224037647247,murray-state,butler
0.17413334548473358,northern-colorado,butler
0.20814792811870575,north-dakota-state,butler
0.13224157691001892,northern-illinois,butler
0.26612144708633423,northern-ky,butler
0.1414535790681839,navy,butler
0.07169903069734573,north-carolina-at,butler
0.15478219091892242,north-carolina-central,butler
0.7171034216880798,north-carolina-state,butler
0.0754205510020256,omaha,butler
0.6711665987968445,nebraska,butler
0.8247552514076233,nevada,butler
0.09278599917888641,new-hampshire,butler
0.7783461809158325,new-mexico,butler
0.2559856176376343,new-mexico-state,butler
0.04630583897233009,neworleans,butler
0.12834425270557404,niagara,butler
0.1123356968164444,nicholls-state,butler
0.040865618735551834,njit,butler
0.17693331837654114,norfolk-state,butler
0.6913776993751526,unc,butler
0.09345496445894241,north-dakota,butler
0.16518372297286987,north-florida,butler
0.7131834626197815,north-texas,butler
0.06249668821692467,northeastern,butler
0.1681390255689621,northern-arizona,butler
0.16873089969158173,uni,butler
0.8062130808830261,northwestern,butler
0.1735532134771347,northwestern-state,butler
0.16799281537532806,notre-dame,butler
0.11252233386039734,oakland,butler
0.2993125319480896,ohio,butler
0.6369218230247498,ohio-state,butler
0.7537311315536499,oklahoma,butler
0.8104445338249207,oklahoma-state,butler
0.3630242645740509,old-dominion,butler
0.6916711926460266,oral-roberts,butler
0.7706111073493958,oregon,butler
0.23083271086215973,oregon-state,butler
0.32943615317344666,pacific,butler
0.3439662456512451,pennsylvania,butler
0.798896849155426,penn-state,butler
0.25554361939430237,pepperdine,butler
0.6227981448173523,pittsburgh,butler
0.3518524169921875,portland,butler
0.17169301211833954,portland-state,butler
0.07522959262132645,prairie-view-am,butler
0.03455144539475441,presbyterian,butler
0.42333507537841797,princeton,butler
0.7801910638809204,providence,butler
0.9417179822921753,purdue,butler
0.1774311363697052,quinnipiac,butler
0.1797749251127243,radford,butler
0.11007354408502579,rhode-island,butler
0.32246214151382446,rice,butler
0.22541381418704987,richmond,butler
0.12432987987995148,rider,butler
0.10455513000488281,robert-morris,butler
0.6812517046928406,rutgers,butler
0.03782312572002411,south-carolina-state,butler
0.324847012758255,south-dakota-state,butler
0.41280725598335266,southern-illinois,butler
0.038818635046482086,sacred-heart,butler
0.7174859046936035,sam-houston-state,butler
0.2930852174758911,samford,butler
0.20085763931274414,san-diego,butler
0.9158268570899963,sd state,butler
0.6123847365379333,san-francisco,butler
0.7096489667892456,san-jose-state,butler
0.5070737600326538,ucsb,butler
0.792099118232727,santa-clara,butler
0.15419790148735046,usc-upstate,butler
0.11337704956531525,southeastern-louisiana,butler
0.09460461139678955,southeast-mo-st,butler
0.5159483551979065,seattle-u,butler
0.7303435206413269,seton-hall,butler
0.3856344521045685,stephen-f-austin,butler
0.13224729895591736,siena,butler
0.3153460919857025,southern-methodist,butler
0.37857598066329956,south-alabama,butler
0.23130656778812408,south-carolina,butler
0.08326290547847748,south-dakota,butler
0.25144073367118835,south-florida,butler
0.6202420592308044,southern-mississippi,butler
0.07508551329374313,southern-university,butler
0.621858537197113,southern-utah,butler
0.19027891755104065,st. bonaventure,butler
0.03388212248682976,st. francis-ny,butler
0.03494671359658241,st. francis (pa),butler
0.705674409866333,st. john�s,butler
0.1981324404478073,st. joseph's pa,butler
0.6031340956687927,st louis,butler
0.8590806722640991,st. mary`s (ca),butler
0.0739310160279274,st. peter's,butler
0.41667917370796204,stanford,butler
0.31041279435157776,stetson,butler
0.056777793914079666,stony-brook,butler
0.34563523530960083,syracuse,butler
0.16916342079639435,texas-am-corpus-christi,butler
0.840015709400177,texas-christian,butler
0.5134063959121704,temple,butler
0.870374858379364,tennessee,butler
0.06611926108598709,tennessee-state,butler
0.07620368897914886,tennessee-tech,butler
0.944951593875885,texas,butler
0.8640207648277283,texasa&m,butler
0.23855648934841156,texas-state,butler
0.6447103023529053,texas-tech,butler
0.08764561265707016,ut-martin,butler
0.5298635959625244,toledo,butler
0.23433932662010193,towson,butler
0.3796362280845642,troy st.,butler
0.6072381138801575,tulane,butler
0.09187320619821548,tulsa,butler
0.20782290399074554,utrgv,butler
0.08070075511932373,tx southern,butler
0.6541186571121216,uab,butler
0.2598898112773895,uc-davis,butler
0.4490765333175659,uc-irvine,butler
0.4829835593700409,uc-riverside,butler
0.528963029384613,ucf,butler
0.9412556290626526,ucla,butler
0.6411827206611633,ull,butler
0.12300890684127808,ulm,butler
0.08997583389282227,umbc,butler
0.40256398916244507,unc-asheville,butler
0.33218300342559814,uncg,butler
0.38239920139312744,uncw,butler
0.6817318797111511,unlv,butler
0.8002874851226807,usc,butler
0.20093727111816406,ut-arlington,butler
0.11898350715637207,utsa,butler
0.5534716844558716,utah,butler
0.8886286616325378,utah-state,butler
0.7296762466430664,utah-valley-state,butler
0.26094281673431396,utep,butler
0.6964049339294434,virginia-commonwealth,butler
0.08564786612987518,valparaiso,butler
0.7510082125663757,vanderbilt,butler
0.3940293788909912,vermont,butler
0.6866366267204285,villanova,butler
0.8136487603187561,virginia,butler
0.4820283353328705,virginia-tech,butler
0.03929109871387482,vmi,butler
0.16215382516384125,western-carolina,butler
0.1284288614988327,western-illinois,butler
0.3327648937702179,wku,butler
0.05780171602964401,western-michigan,butler
0.05448845028877258,wagner,butler
0.501130998134613,wake-forest,butler
0.5480461716651917,washington,butler
0.634636402130127,washington-state,butler
0.3172300159931183,weber-state,butler
0.8552833199501038,west-virginia,butler
0.027048947289586067,wisconsin-green-bay,butler
0.23471015691757202,wisconsin-milwaukee,butler
0.4475138783454895,wichitastate,butler
0.06539972126483917,william-mary,butler
0.1225024163722992,winthrop,butler
0.7272565364837646,wisconsin,butler
0.15475772321224213,wofford,butler
0.13727086782455444,wright-state,butler
0.3039759397506714,wyoming,butler
0.9086931347846985,xavier,butler
0.5471922755241394,yale,butler
0.2479725033044815,youngstown-state,butler
0.24038580060005188,california baptist,butler
0.2047104835510254,north alabama,butler
0.059548478573560715,merrimack,butler
0.1862524449825287,bellarmine,butler
0.286430686712265,utah tech,butler
0.40908265113830566,tarleton state,butler
0.1201150119304657,uc san diego,butler
0.17402438819408417,st thomas,butler
0.04454537108540535,lindenwood,butler
0.1920413076877594,queens,butler
0.07437154650688171,southern indiana,butler
0.04429638013243675,stonehill,butler
0.06772318482398987,texas a&m commerce,butler
0.0675465390086174,central-michigan,byu
0.0809817686676979,cal-poly,byu
0.10156106948852539,university of california,byu
0.1079927459359169,campbell,byu
0.08311428129673004,canisius,byu
0.062255602329969406,central-arkansas,byu
0.024242181330919266,central-connecticut-state,byu
0.051737092435359955,charleston-southern,byu
0.3186775743961334,north-carolina-charlotte,byu
0.18896494805812836,tennessee-chattanooga,byu
0.09591108560562134,chicago-state,byu
0.7229667901992798,cincinnati,byu
0.05677505210042,the-citadel,byu
0.6812387108802795,clemson,byu
0.21593330800533295,cleveland-state,byu
0.09461294114589691,coastal-carolina,byu
0.5546231269836426,college-of-charleston,byu
0.2639945447444916,colgate,byu
0.6790838241577148,colorado,byu
0.5688560009002686,colorado-state,byu
0.049046050757169724,columbia,byu
0.921210527420044,uconn,byu
0.056569188833236694,coppin-state,byu
0.30171793699264526,cornell,byu
0.8946042656898499,creighton,byu
0.11025584489107132,csu-bakersfield,byu
0.4658065438270569,cs fullerton,byu
0.05856558680534363,csun,byu
0.18838071823120117,sacramento-state,byu
0.10818368941545486,dartmouth,byu
0.33355847001075745,davidson,byu
0.508949875831604,dayton,byu
0.15033191442489624,delaware,byu
0.029981376603245735,delaware-state,byu
0.07258882373571396,denver,byu
0.5235599279403687,depaul,byu
0.12523537874221802,detroit-mercy,byu
0.6539434790611267,drake,byu
0.13044631481170654,drexel,byu
0.9023778438568115,duke,byu
0.373600035905838,duquesne,byu
0.032027989625930786,eastern-illinois,byu
0.3590940237045288,eastern-ky,byu
0.06873714923858643,eastern-michigan,byu
0.4509579837322235,eastern-washington,byu
0.3021600544452667,east-carolina,byu
0.08930440247058868,southern-illinois-edwardsville,byu
0.03681103140115738,elon university,byu
0.08096804469823837,etsu,byu
0.04262414947152138,evansville,byu
0.0356701985001564,fairleigh-dickinson,byu
0.08759249746799469,fairfield,byu
0.854783833026886,florida-atlantic,byu
0.21567760407924652,florida-gulf-coast,byu
0.698137104511261,florida,byu
0.03848086670041084,florida-am,byu
0.19978225231170654,florida-international,byu
0.20308035612106323,florida-state,byu
0.39704006910324097,fordham,byu
0.4202359616756439,fresno-state,byu
0.43725717067718506,furman,byu
0.19493182003498077,george-washington,byu
0.21825380623340607,georgia-southern,byu
0.14526855945587158,gardner-webb,byu
0.37948745489120483,george-mason,byu
0.2548166513442993,georgetown,byu
0.40454742312431335,georgia,byu
0.08082675188779831,georgia-state,byu
0.315379798412323,georgia-tech,byu
0.9539337158203125,gonzaga,byu
0.19068822264671326,grambling-state,byu
0.5571190118789673,grand-canyon,byu
0.03427505120635033,hampton,byu
0.01473336759954691,hartford,byu
0.2148081362247467,harvard,byu
0.3271949589252472,hawaii,byu
0.07741256058216095,high-point,byu
0.48109668493270874,hofstra,byu
0.03489089012145996,holy-cross,byu
0.9370112419128418,houston,byu
0.025948558002710342,houston christian,byu
0.19331561028957367,howard,byu
0.06031477823853493,idaho,byu
0.09834495931863785,idaho-state,byu
0.07605580985546112,uic,byu
0.8127018213272095,illinois,byu
0.06831196695566177,illinois-state,byu
0.03847817704081535,incarnate-word,byu
0.8972811102867126,indiana,byu
0.27651169896125793,indiana-state,byu
0.5261571407318115,iona,byu
0.7963207960128784,iowa,byu
0.8971076607704163,iowa-state,byu
0.13346101343631744,purdue fort wayne,byu
0.02192426100373268,iupui,byu
0.08877908438444138,jackson-state,byu
0.1918923407793045,jacksonville,byu
0.14234234392642975,jacksonville-state,byu
0.4087599515914917,james-madison,byu
0.9767898321151733,kansas,byu
0.9164172410964966,kansas-state,byu
0.5676222443580627,kennesaw-state,byu
0.6620373725891113,kent-state,byu
0.8540775179862976,kentucky,byu
0.18452632427215576,la-salle,byu
0.08489871025085449,lafayette,byu
0.02804422751069069,lamar-university,byu
0.0896497294306755,lehigh,byu
0.5864315629005432,liberty,byu
0.28933215141296387,lipscomb,byu
0.29929158091545105,longbeach state,byu
0.013051122426986694,liu,byu
0.15035177767276764,longwood,byu
0.3016125559806824,louisiana-tech,byu
0.0853666141629219,louisville,byu
0.6844397783279419,loyola-marymount,byu
0.0475785918533802,loyola-md,byu
0.11432883143424988,loyola-il,byu
0.3952416777610779,lsu,byu
0.17234326899051666,umass-lowell,byu
0.08719279617071152,maine,byu
0.06536276638507843,manhattan,byu
0.06080177426338196,marist,byu
0.9401535987854004,marquette,byu
0.4469030499458313,marshall,byu
0.8346098065376282,maryland,byu
0.24244272708892822,umass,byu
0.04377985745668411,mcneese-state,byu
0.14842455089092255,umes,byu
0.8894034624099731,memphis,byu
0.117231585085392,mercer,byu
0.8005810379981995,miami-florida,byu
0.08996513485908508,miami-ohio,byu
0.7476168274879456,michigan,byu
0.9017991423606873,michigan-state,byu
0.28450483083724976,minnesota,byu
0.3989178538322449,ole-miss,byu
0.8020524382591248,mississippi-state,byu
0.8594356179237366,missouri,byu
0.07656637579202652,umkc,byu
0.2844495475292206,sw missouri st.,byu
0.042022086679935455,monmouth-nj,byu
0.3011622726917267,montana,byu
0.5799219012260437,montana-state,byu
0.17588447034358978,morehead-state,byu
0.0765860378742218,morgan-state,byu
0.03097054921090603,mvsu(miss. valley st,byu
0.09098631888628006,mt. st. mary`s,byu
0.5132922530174255,mtsu,byu
0.2445489466190338,murray-state,byu
0.17927999794483185,northern-colorado,byu
0.21421977877616882,north-dakota-state,byu
0.1332516372203827,northern-illinois,byu
0.3038713037967682,northern-ky,byu
0.14669249951839447,navy,byu
0.07047664374113083,north-carolina-at,byu
0.15800580382347107,north-carolina-central,byu
0.7539529204368591,north-carolina-state,byu
0.07348402589559555,omaha,byu
0.7183864712715149,nebraska,byu
0.8552917242050171,nevada,byu
0.09026497602462769,new-hampshire,byu
0.788378894329071,new-mexico,byu
0.26464593410491943,new-mexico-state,byu
0.035613033920526505,neworleans,byu
0.1340751200914383,niagara,byu
0.10270476341247559,nicholls-state,byu
0.034405406564474106,njit,byu
0.17618706822395325,norfolk-state,byu
0.7415044903755188,unc,byu
0.09243115782737732,north-dakota,byu
0.1709349900484085,north-florida,byu
0.758814811706543,north-texas,byu
0.059662699699401855,northeastern,byu
0.17289674282073975,northern-arizona,byu
0.17300266027450562,uni,byu
0.8493663668632507,northwestern,byu
0.16918066143989563,northwestern-state,byu
0.18047352135181427,notre-dame,byu
0.1154685914516449,oakland,byu
0.3083052337169647,ohio,byu
0.6974574327468872,ohio-state,byu
0.8058580756187439,oklahoma,byu
0.8527385592460632,oklahoma-state,byu
0.37426480650901794,old-dominion,byu
0.687353789806366,oral-roberts,byu
0.810509204864502,oregon,byu
0.276751309633255,oregon-state,byu
0.33608120679855347,pacific,byu
0.35192668437957764,pennsylvania,byu
0.8364128470420837,penn-state,byu
0.25632399320602417,pepperdine,byu
0.6669893264770508,pittsburgh,byu
0.3576124608516693,portland,byu
0.17448265850543976,portland-state,byu
0.07421299070119858,prairie-view-am,byu
0.03028658591210842,presbyterian,byu
0.43334075808525085,princeton,byu
0.8130823969841003,providence,byu
0.9592784643173218,purdue,byu
0.17808809876441956,quinnipiac,byu
0.18646572530269623,radford,byu
0.10903295874595642,rhode-island,byu
0.32664117217063904,rice,byu
0.23542407155036926,richmond,byu
0.12565678358078003,rider,byu
0.10425473749637604,robert-morris,byu
0.7516451478004456,rutgers,byu
0.033857934176921844,south-carolina-state,byu
0.33357304334640503,south-dakota-state,byu
0.44638556241989136,southern-illinois,byu
0.031334199011325836,sacred-heart,byu
0.7647015452384949,sam-houston-state,byu
0.30054333806037903,samford,byu
0.2051311582326889,san-diego,byu
0.9370211958885193,sd state,byu
0.6239057779312134,san-francisco,byu
0.7550934553146362,san-jose-state,byu
0.5274502038955688,ucsb,byu
0.8055400848388672,santa-clara,byu
0.158204585313797,usc-upstate,byu
0.10450835525989532,southeastern-louisiana,byu
0.08291839063167572,southeast-mo-st,byu
0.5237605571746826,seattle-u,byu
0.782231330871582,seton-hall,byu
0.3946554958820343,stephen-f-austin,byu
0.13368690013885498,siena,byu
0.3353131413459778,southern-methodist,byu
0.42225754261016846,south-alabama,byu
0.26953375339508057,south-carolina,byu
0.08078806102275848,south-dakota,byu
0.2587512135505676,south-florida,byu
0.6343609094619751,southern-mississippi,byu
0.0693868026137352,southern-university,byu
0.6234806180000305,southern-utah,byu
0.19212013483047485,st. bonaventure,byu
0.028873151168227196,st. francis-ny,byu
0.026097601279616356,st. francis (pa),byu
0.7107817530632019,st. john�s,byu
0.20421116054058075,st. joseph's pa,byu
0.6043938994407654,st louis,byu
0.8947620391845703,st. mary`s (ca),byu
0.07239469885826111,st. peter's,byu
0.47200626134872437,stanford,byu
0.3174976706504822,stetson,byu
0.05691276490688324,stony-brook,byu
0.38473913073539734,syracuse,byu
0.1506124883890152,texas-am-corpus-christi,byu
0.8778933882713318,texas-christian,byu
0.5421718955039978,temple,byu
0.9106581211090088,tennessee,byu
0.05559242144227028,tennessee-state,byu
0.07106409966945648,tennessee-tech,byu
0.9622277021408081,texas,byu
0.8943847417831421,texasa&m,byu
0.24826925992965698,texas-state,byu
0.6972609162330627,texas-tech,byu
0.076022669672966,ut-martin,byu
0.5254265069961548,toledo,byu
0.24403293430805206,towson,byu
0.39051926136016846,troy st.,byu
0.6137452721595764,tulane,byu
0.08702641725540161,tulsa,byu
0.21151041984558105,utrgv,byu
0.08208388090133667,tx southern,byu
0.6571699380874634,uab,byu
0.26678958535194397,uc-davis,byu
0.4577276408672333,uc-irvine,byu
0.49760058522224426,uc-riverside,byu
0.5928192734718323,ucf,byu
0.9601960182189941,ucla,byu
0.6534793376922607,ull,byu
0.12348223477602005,ulm,byu
0.08318068832159042,umbc,byu
0.40004754066467285,unc-asheville,byu
0.3648052513599396,uncg,byu
0.40217339992523193,uncw,byu
0.6975036859512329,unlv,byu
0.8375442624092102,usc,byu
0.21749833226203918,ut-arlington,byu
0.11572080105543137,utsa,byu
0.6110190153121948,utah,byu
0.907270610332489,utah-state,byu
0.739066481590271,utah-valley-state,byu
0.26869410276412964,utep,byu
0.7252314686775208,virginia-commonwealth,byu
0.08207157254219055,valparaiso,byu
0.7934017181396484,vanderbilt,byu
0.42184513807296753,vermont,byu
0.7511482238769531,villanova,byu
0.8611496686935425,virginia,byu
0.5410504937171936,virginia-tech,byu
0.03629705309867859,vmi,byu
0.16579508781433105,western-carolina,byu
0.12587422132492065,western-illinois,byu
0.33743607997894287,wku,byu
0.051736414432525635,western-michigan,byu
0.046855926513671875,wagner,byu
0.5553205609321594,wake-forest,byu
0.6006653308868408,washington,byu
0.7047297358512878,washington-state,byu
0.3379043936729431,weber-state,byu
0.8896028995513916,west-virginia,byu
0.024862343445420265,wisconsin-green-bay,byu
0.22179412841796875,wisconsin-milwaukee,byu
0.4820220470428467,wichitastate,byu
0.06275313347578049,william-mary,byu
0.1262655258178711,winthrop,byu
0.7890759110450745,wisconsin,byu
0.15809279680252075,wofford,byu
0.1273718625307083,wright-state,byu
0.35103335976600647,wyoming,byu
0.9247320294380188,xavier,byu
0.5820087194442749,yale,byu
0.24508902430534363,youngstown-state,byu
0.2538216710090637,california baptist,byu
0.2096427083015442,north alabama,byu
0.053348518908023834,merrimack,byu
0.20177015662193298,bellarmine,byu
0.29381638765335083,utah tech,byu
0.43722981214523315,tarleton state,byu
0.12244988232851028,uc san diego,byu
0.17945817112922668,st thomas,byu
0.0389985628426075,lindenwood,byu
0.19762076437473297,queens,byu
0.06499654799699783,southern indiana,byu
0.04137374088168144,stonehill,byu
0.06072255223989487,texas a&m commerce,byu
0.6936819553375244,cal-poly,central-michigan
0.8200660943984985,university of california,central-michigan
0.7727556824684143,campbell,central-michigan
0.6912997364997864,canisius,central-michigan
0.6174221038818359,central-arkansas,central-michigan
0.24392500519752502,central-connecticut-state,central-michigan
0.572452187538147,charleston-southern,central-michigan
0.9394984245300293,north-carolina-charlotte,central-michigan
0.8446844816207886,tennessee-chattanooga,central-michigan
0.7634217143058777,chicago-state,central-michigan
0.9780275821685791,cincinnati,central-michigan
0.6129654049873352,the-citadel,central-michigan
0.9762271642684937,clemson,central-michigan
0.8829559087753296,cleveland-state,central-michigan
0.757025957107544,coastal-carolina,central-michigan
0.9615585803985596,college-of-charleston,central-michigan
0.8993106484413147,colgate,central-michigan
0.9792109131813049,colorado,central-michigan
0.9698794484138489,colorado-state,central-michigan
0.5500390529632568,columbia,central-michigan
0.9897677302360535,uconn,central-michigan
0.6298011541366577,coppin-state,central-michigan
0.9063307046890259,cornell,central-michigan
0.9879559874534607,creighton,central-michigan
0.7891314029693604,csu-bakersfield,central-michigan
0.960257887840271,cs fullerton,central-michigan
0.6363837718963623,csun,central-michigan
0.8930968046188354,sacramento-state,central-michigan
0.7700580358505249,dartmouth,central-michigan
0.9388749003410339,davidson,central-michigan
0.9625139236450195,dayton,central-michigan
0.8364972472190857,delaware,central-michigan
0.4092584252357483,delaware-state,central-michigan
0.6410354375839233,denver,central-michigan
0.9674077033996582,depaul,central-michigan
0.7734281420707703,detroit-mercy,central-michigan
0.9731277823448181,drake,central-michigan
0.7707523107528687,drexel,central-michigan
0.9908499717712402,duke,central-michigan
0.9390116930007935,duquesne,central-michigan
0.3763597905635834,eastern-illinois,central-michigan
0.9371646642684937,eastern-ky,central-michigan
0.6637402772903442,eastern-michigan,central-michigan
0.9558191299438477,eastern-washington,central-michigan
0.9289981126785278,east-carolina,central-michigan
0.6816475987434387,southern-illinois-edwardsville,central-michigan
0.49092647433280945,elon university,central-michigan
0.6742089986801147,etsu,central-michigan
0.5366842150688171,evansville,central-michigan
0.3589754104614258,fairleigh-dickinson,central-michigan
0.7323715090751648,fairfield,central-michigan
0.9864597916603088,florida-atlantic,central-michigan
0.8887279033660889,florida-gulf-coast,central-michigan
0.9812555313110352,florida,central-michigan
0.4474814534187317,florida-am,central-michigan
0.8615540862083435,florida-international,central-michigan
0.9107481837272644,florida-state,central-michigan
0.9361833930015564,fordham,central-michigan
0.9462848901748657,fresno-state,central-michigan
0.9502466917037964,furman,central-michigan
0.8660923838615417,george-washington,central-michigan
0.885648787021637,georgia-southern,central-michigan
0.7920930981636047,gardner-webb,central-michigan
0.9465740323066711,george-mason,central-michigan
0.9126150608062744,georgetown,central-michigan
0.9519503116607666,georgia,central-michigan
0.7000395059585571,georgia-state,central-michigan
0.9391559362411499,georgia-tech,central-michigan
0.9941732883453369,gonzaga,central-michigan
0.8508555293083191,grambling-state,central-michigan
0.9707026481628418,grand-canyon,central-michigan
0.4500010311603546,hampton,central-michigan
0.12809741497039795,hartford,central-michigan
0.8748388290405273,harvard,central-michigan
0.9288321137428284,hawaii,central-michigan
0.6532163023948669,high-point,central-michigan
0.9573535323143005,hofstra,central-michigan
0.39823117852211,holy-cross,central-michigan
0.9917312860488892,houston,central-michigan
0.3157055675983429,houston christian,central-michigan
0.8595056533813477,howard,central-michigan
0.6275283098220825,idaho,central-michigan
0.7460854053497314,idaho-state,central-michigan
0.6727181673049927,uic,central-michigan
0.9845424890518188,illinois,central-michigan
0.6699392795562744,illinois-state,central-michigan
0.43573474884033203,incarnate-word,central-michigan
0.9902282953262329,indiana,central-michigan
0.8844111561775208,indiana-state,central-michigan
0.959736704826355,iona,central-michigan
0.9857526421546936,iowa,central-michigan
0.990035891532898,iowa-state,central-michigan
0.7936531901359558,purdue fort wayne,central-michigan
0.2777861952781677,iupui,central-michigan
0.7476860880851746,jackson-state,central-michigan
0.8822506666183472,jacksonville,central-michigan
0.8289685845375061,jacksonville-state,central-michigan
0.9355422854423523,james-madison,central-michigan
0.9956855773925781,kansas,central-michigan
0.9904919862747192,kansas-state,central-michigan
0.9694777131080627,kennesaw-state,central-michigan
0.9742260575294495,kent-state,central-michigan
0.9890871047973633,kentucky,central-michigan
0.8721475005149841,la-salle,central-michigan
0.6828975677490234,lafayette,central-michigan
0.33267924189567566,lamar-university,central-michigan
0.7028491497039795,lehigh,central-michigan
0.9674845337867737,liberty,central-michigan
0.9066479206085205,lipscomb,central-michigan
0.9089177846908569,longbeach state,central-michigan
0.10905412584543228,liu,central-michigan
0.8099892735481262,longwood,central-michigan
0.9294689893722534,louisiana-tech,central-michigan
0.7867826223373413,louisville,central-michigan
0.9808086156845093,loyola-marymount,central-michigan
0.5530146360397339,loyola-md,central-michigan
0.7931004166603088,loyola-il,central-michigan
0.9555370211601257,lsu,central-michigan
0.8156291842460632,umass-lowell,central-michigan
0.732260525226593,maine,central-michigan
0.6409350037574768,manhattan,central-michigan
0.602008581161499,marist,central-michigan
0.9921377301216125,marquette,central-michigan
0.9414256811141968,marshall,central-michigan
0.9872046709060669,maryland,central-michigan
0.8919462561607361,umass,central-michigan
0.5230537056922913,mcneese-state,central-michigan
0.816493809223175,umes,central-michigan
0.9880605340003967,memphis,central-michigan
0.7717411518096924,mercer,central-michigan
0.984911322593689,miami-florida,central-michigan
0.726570188999176,miami-ohio,central-michigan
0.9836406111717224,michigan,central-michigan
0.9917345643043518,michigan-state,central-michigan
0.9346343278884888,minnesota,central-michigan
0.9601765275001526,ole-miss,central-michigan
0.9850558042526245,mississippi-state,central-michigan
0.9891232252120972,missouri,central-michigan
0.6944586038589478,umkc,central-michigan
0.9286999702453613,sw missouri st.,central-michigan
0.5399191975593567,monmouth-nj,central-michigan
0.9370039701461792,montana,central-michigan
0.9691236615180969,montana-state,central-michigan
0.8558527231216431,morehead-state,central-michigan
0.6729642152786255,morgan-state,central-michigan
0.4202854633331299,mvsu(miss. valley st,central-michigan
0.7437663674354553,mt. st. mary`s,central-michigan
0.9661579132080078,mtsu,central-michigan
0.9133762717247009,murray-state,central-michigan
0.8603188991546631,northern-colorado,central-michigan
0.8857327103614807,north-dakota-state,central-michigan
0.8020790815353394,northern-illinois,central-michigan
0.9282966256141663,northern-ky,central-michigan
0.8041597008705139,navy,central-michigan
0.681642472743988,north-carolina-at,central-michigan
0.8034635186195374,north-carolina-central,central-michigan
0.9821524024009705,north-carolina-state,central-michigan
0.7061346173286438,omaha,central-michigan
0.9834058880805969,nebraska,central-michigan
0.9873502254486084,nevada,central-michigan
0.7305618524551392,new-hampshire,central-michigan
0.9822079539299011,new-mexico,central-michigan
0.9077293872833252,new-mexico-state,central-michigan
0.41704869270324707,neworleans,central-michigan
0.831318736076355,niagara,central-michigan
0.7439116835594177,nicholls-state,central-michigan
0.4402167499065399,njit,central-michigan
0.8541405200958252,norfolk-state,central-michigan
0.9824689030647278,unc,central-michigan
0.7363731265068054,north-dakota,central-michigan
0.8594333529472351,north-florida,central-michigan
0.9820623397827148,north-texas,central-michigan
0.6345762014389038,northeastern,central-michigan
0.8507099747657776,northern-arizona,central-michigan
0.852557361125946,uni,central-michigan
0.987575352191925,northwestern,central-michigan
0.8469744920730591,northwestern-state,central-michigan
0.8937472701072693,notre-dame,central-michigan
0.8036475777626038,oakland,central-michigan
0.9150459170341492,ohio,central-michigan
0.9819849133491516,ohio-state,central-michigan
0.9871506094932556,oklahoma,central-michigan
0.9878297448158264,oklahoma-state,central-michigan
0.9484440684318542,old-dominion,central-michigan
0.9769424200057983,oral-roberts,central-michigan
0.9878855347633362,oregon,central-michigan
0.9324552416801453,oregon-state,central-michigan
0.9356381893157959,pacific,central-michigan
0.939502477645874,pennsylvania,central-michigan
0.988307774066925,penn-state,central-michigan
0.8982949256896973,pepperdine,central-michigan
0.9781523942947388,pittsburgh,central-michigan
0.9402927160263062,portland,central-michigan
0.840783953666687,portland-state,central-michigan
0.6162059903144836,prairie-view-am,central-michigan
0.37009772658348083,presbyterian,central-michigan
0.950492799282074,princeton,central-michigan
0.9851677417755127,providence,central-michigan
0.9942697286605835,purdue,central-michigan
0.8316429257392883,quinnipiac,central-michigan
0.8582819700241089,radford,central-michigan
0.7814925312995911,rhode-island,central-michigan
0.9325646162033081,rice,central-michigan
0.896020770072937,richmond,central-michigan
0.7982679009437561,rider,central-michigan
0.7326738238334656,robert-morris,central-michigan
0.9810797572135925,rutgers,central-michigan
0.46463730931282043,south-carolina-state,central-michigan
0.9397986531257629,south-dakota-state,central-michigan
0.9542994499206543,southern-illinois,central-michigan
0.28727805614471436,sacred-heart,central-michigan
0.9818262457847595,sam-houston-state,central-michigan
0.9146561026573181,samford,central-michigan
0.8876895308494568,san-diego,central-michigan
0.9920952320098877,sd state,central-michigan
0.9738059043884277,san-francisco,central-michigan
0.9843873977661133,san-jose-state,central-michigan
0.963817298412323,ucsb,central-michigan
0.9855414032936096,santa-clara,central-michigan
0.8484798073768616,usc-upstate,central-michigan
0.7618670463562012,southeastern-louisiana,central-michigan
0.6686877012252808,southeast-mo-st,central-michigan
0.966001570224762,seattle-u,central-michigan
0.9811062216758728,seton-hall,central-michigan
0.9412739872932434,stephen-f-austin,central-michigan
0.7939675450325012,siena,central-michigan
0.9337227940559387,southern-methodist,central-michigan
0.9429572820663452,south-alabama,central-michigan
0.9335209727287292,south-carolina,central-michigan
0.7226079702377319,south-dakota,central-michigan
0.8976029753684998,south-florida,central-michigan
0.972243070602417,southern-mississippi,central-michigan
0.630363941192627,southern-university,central-michigan
0.9723092913627625,southern-utah,central-michigan
0.8748135566711426,st. bonaventure,central-michigan
